project_id,area_sqft,floors,bedrooms,bathrooms,location,location_tier,location_encoded,quality_tier,quality_encoded,construction_type,total_cost,cost_per_sqft,cement_cost,steel_cost,labor_cost,data_source
PROJ_house-price-dataset-of-india_House Price India_cleaned_0775,2000,2.0,5,1.75,2000,Tier2,1,7,2,Residential,585000,292.5,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0776,2550,1.0,4,2.75,2550,Tier2,1,8,2,Residential,582800,228.54901960784315,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0777,2360,2.0,3,2.5,2360,Tier2,1,9,2,Residential,580050,245.78389830508473,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0778,1490,1.0,2,1.0,1490,Tier2,1,7,2,Residential,575000,385.90604026845637,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0780,1980,1.0,3,2.25,1980,Tier2,1,8,2,Residential,550000,277.77777777777777,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0782,1840,2.0,3,2.5,1840,Tier2,1,7,2,Residential,512500,278.5326086956522,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0783,2240,2.0,4,2.5,2240,Tier2,1,8,2,Residential,497000,221.875,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0784,2050,1.5,4,2.0,2050,Tier2,1,7,2,Residential,495000,241.46341463414635,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0786,1660,1.0,3,1.0,1660,Tier2,1,7,2,Residential,467000,281.32530120481925,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0787,1260,1.0,3,1.5,1260,Tier2,1,7,2,Residential,465750,369.64285714285717,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0788,1410,1.0,3,1.75,1410,Tier2,1,7,2,Residential,465000,329.78723404255317,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0789,1870,1.0,3,2.5,1870,Tier2,1,8,2,Residential,455000,243.31550802139037,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0790,1320,1.0,2,1.0,1320,Tier2,1,6,2,Residential,451555,342.0871212121212,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0791,1510,1.0,3,2.0,1510,Tier2,1,7,2,Residential,430000,284.7682119205298,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0792,1880,1.0,4,1.75,1880,Tier2,1,7,2,Residential,423000,225.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0793,1640,1.0,3,2.0,1640,Tier2,1,7,2,Residential,420000,256.0975609756098,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0794,1340,1.0,3,1.5,1340,Tier2,1,7,2,Residential,417000,311.1940298507463,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0795,1490,1.0,3,1.5,1490,Tier2,1,7,2,Residential,412500,276.8456375838926,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0796,1630,1.0,3,1.0,1630,Tier2,1,7,2,Residential,400000,245.39877300613497,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0797,1120,1.0,3,1.5,1120,Tier2,1,7,2,Residential,395300,352.94642857142856,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0799,1720,2.0,3,2.5,1720,Tier2,1,7,2,Residential,386380,224.63953488372093,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0802,1680,1.0,3,1.75,1680,Tier2,1,7,2,Residential,350000,208.33333333333334,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0803,1400,1.0,3,1.0,1400,Tier2,1,8,2,Residential,349950,249.96428571428572,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0804,1700,2.0,3,2.5,1700,Tier2,1,8,2,Residential,349950,205.85294117647058,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0805,1232,3.0,3,2.5,1232,Tier2,1,7,2,Residential,344000,279.2207792207792,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0807,1180,2.0,3,2.25,1180,Tier2,1,7,2,Residential,342400,290.1694915254237,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0811,880,1.0,2,1.0,880,Tier2,1,7,2,Residential,312500,355.1136363636364,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0812,1490,2.0,3,2.25,1490,Tier2,1,7,2,Residential,312000,209.39597315436242,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0814,1220,1.0,3,1.0,1220,Tier2,1,7,2,Residential,300000,245.9016393442623,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0815,850,1.0,3,1.5,850,Tier2,1,7,2,Residential,295000,347.05882352941177,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0816,1330,1.5,3,1.0,1330,Tier2,1,5,2,Residential,280000,210.52631578947367,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0818,1010,1.0,3,1.0,1010,Tier2,1,7,2,Residential,270000,267.3267326732673,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0823,1230,1.0,3,1.0,1230,Tier2,1,7,2,Residential,250000,203.2520325203252,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0827,1040,1.0,3,1.0,1040,Tier2,1,7,2,Residential,217450,209.08653846153845,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0830,980,1.5,3,1.0,980,Tier2,1,6,2,Residential,197500,201.53061224489795,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0834,6490,2.0,5,4.25,6490,Tier2,1,11,2,Residential,2000000,308.1664098613251,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0835,5520,2.0,4,3.0,5520,Tier2,1,9,2,Residential,1270000,230.07246376811594,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0836,2220,1.0,3,2.0,2220,Tier2,1,7,2,Residential,875000,394.14414414414415,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0837,3280,2.0,4,2.75,3280,Tier2,1,10,2,Residential,862500,262.9573170731707,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0838,3360,2.0,5,1.5,3360,Tier2,1,9,2,Residential,804995,239.58184523809524,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0839,3120,2.0,4,3.25,3120,Tier2,1,9,2,Residential,799000,256.0897435897436,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0840,2180,1.0,3,2.0,2180,Tier2,1,7,2,Residential,785000,360.091743119266,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0841,2110,2.0,4,2.5,2110,Tier2,1,8,2,Residential,772000,365.8767772511848,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0842,3120,2.0,4,2.5,3120,Tier2,1,9,2,Residential,730100,234.00641025641025,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0843,2830,2.0,5,2.75,2830,Tier2,1,9,2,Residential,725000,256.18374558303884,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0844,2050,1.0,3,2.0,2050,Tier2,1,8,2,Residential,724800,353.5609756097561,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0845,2020,1.0,2,1.0,2020,Tier2,1,7,2,Residential,720000,356.43564356435644,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0846,3200,2.0,5,2.5,3200,Tier2,1,9,2,Residential,675000,210.9375,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0848,3160,2.0,4,2.5,3160,Tier2,1,9,2,Residential,645000,204.1139240506329,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0849,1720,1.5,3,2.25,1720,Tier2,1,7,2,Residential,620000,360.4651162790698,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0850,2170,2.0,3,2.5,2170,Tier2,1,9,2,Residential,619500,285.48387096774195,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0851,2720,2.0,3,2.5,2720,Tier2,1,9,2,Residential,619000,227.5735294117647,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0852,2134,2.5,3,2.5,2134,Tier2,1,8,2,Residential,611000,286.31677600749765,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0853,910,1.0,2,1.0,910,Tier2,1,7,2,Residential,605000,664.8351648351648,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0854,1290,2.0,3,2.25,1290,Tier2,1,8,2,Residential,605000,468.9922480620155,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0855,1520,3.0,3,2.25,1520,Tier2,1,8,2,Residential,565000,371.7105263157895,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0856,2260,1.0,2,2.0,2260,Tier2,1,9,2,Residential,551000,243.8053097345133,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0857,1140,1.5,1,1.0,1140,Tier2,1,7,2,Residential,540000,473.6842105263158,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0858,1260,1.5,3,1.5,1260,Tier2,1,8,2,Residential,523000,415.07936507936506,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0859,2370,2.0,3,2.5,2370,Tier2,1,9,2,Residential,522500,220.46413502109704,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0860,1310,2.0,2,2.5,1310,Tier2,1,8,2,Residential,500000,381.6793893129771,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0861,1450,1.5,3,2.0,1450,Tier2,1,8,2,Residential,490000,337.9310344827586,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0862,1160,1.0,2,1.0,1160,Tier2,1,8,2,Residential,490000,422.41379310344826,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0864,1560,1.5,3,1.75,1560,Tier2,1,7,2,Residential,451000,289.1025641025641,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0866,1990,2.0,3,2.25,1990,Tier2,1,8,2,Residential,445000,223.6180904522613,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0867,1970,1.0,3,3.0,1970,Tier2,1,8,2,Residential,445000,225.88832487309645,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0872,1800,2.0,3,2.5,1800,Tier2,1,7,2,Residential,408200,226.77777777777777,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0874,1180,1.0,3,1.75,1180,Tier2,1,7,2,Residential,385000,326.271186440678,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0875,1860,3.0,3,3.25,1860,Tier2,1,8,2,Residential,379950,204.2741935483871,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0876,1410,2.0,3,2.25,1410,Tier2,1,7,2,Residential,377500,267.7304964539007,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0877,1100,2.0,3,1.5,1100,Tier2,1,8,2,Residential,375000,340.90909090909093,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0879,1370,1.0,4,1.5,1370,Tier2,1,7,2,Residential,370000,270.0729927007299,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0880,1726,2.0,3,1.75,1726,Tier2,1,7,2,Residential,363750,210.74739281575899,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0881,700,1.0,1,1.0,700,Tier2,1,7,2,Residential,350000,500.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0884,1260,1.0,3,1.0,1260,Tier2,1,6,2,Residential,342000,271.42857142857144,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0885,1480,2.0,3,2.5,1480,Tier2,1,9,2,Residential,341000,230.40540540540542,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0886,1250,1.0,3,1.0,1250,Tier2,1,7,2,Residential,340000,272.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0887,1170,1.0,3,1.5,1170,Tier2,1,7,2,Residential,330000,282.05128205128204,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0892,830,1.0,2,1.0,830,Tier2,1,6,2,Residential,282613,340.49759036144576,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0895,1070,1.0,2,1.5,1070,Tier2,1,7,2,Residential,252700,236.16822429906543,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0899,870,1.0,2,1.0,870,Tier2,1,6,2,Residential,245000,281.60919540229884,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0903,1020,2.0,3,2.0,1020,Tier2,1,7,2,Residential,238000,233.33333333333334,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0907,1700,1.0,3,2.0,1700,Tier2,1,6,2,Residential,410000,241.1764705882353,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0908,1940,1.0,3,2.0,1940,Tier2,1,9,2,Residential,732000,377.319587628866,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0909,2060,1.0,4,2.5,2060,Tier2,1,8,2,Residential,575550,279.3932038834951,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0910,2130,1.0,3,2.5,2130,Tier2,1,8,2,Residential,534640,251.00469483568074,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0911,1360,1.0,2,2.0,1360,Tier2,1,7,2,Residential,488000,358.8235294117647,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0913,1410,1.0,3,2.25,1410,Tier2,1,7,2,Residential,352500,250.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0915,5340,2.5,5,3.75,5340,Tier2,1,10,2,Residential,2100000,393.2584269662921,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0916,5010,2.0,4,3.25,5010,Tier2,1,12,2,Residential,1470000,293.41317365269464,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0917,3410,2.0,4,3.5,3410,Tier2,1,10,2,Residential,1410000,413.48973607038124,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0918,3190,1.0,4,2.5,3190,Tier2,1,9,2,Residential,1220000,382.44514106583074,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0919,2240,1.5,4,3.0,2240,Tier2,1,8,2,Residential,1190000,531.25,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0920,2430,1.0,2,1.75,2430,Tier2,1,10,2,Residential,1000000,411.52263374485597,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0921,2200,1.5,3,1.5,2200,Tier2,1,9,2,Residential,924000,420.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0922,2730,1.5,4,2.75,2730,Tier2,1,8,2,Residential,885000,324.1758241758242,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0923,4180,2.0,5,3.25,4180,Tier2,1,8,2,Residential,869000,207.89473684210526,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0924,2640,2.0,4,3.5,2640,Tier2,1,8,2,Residential,850000,321.969696969697,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0925,2380,1.0,2,2.5,2380,Tier2,1,8,2,Residential,818000,343.69747899159665,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0926,3480,2.0,4,2.5,3480,Tier2,1,11,2,Residential,810000,232.75862068965517,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0927,3370,1.5,5,2.0,3370,Tier2,1,7,2,Residential,762000,226.11275964391692,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0928,2660,2.0,4,2.5,2660,Tier2,1,9,2,Residential,755000,283.83458646616543,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0929,3430,2.0,4,2.5,3430,Tier2,1,8,2,Residential,749950,218.64431486880466,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0930,2010,1.0,3,1.75,2010,Tier2,1,7,2,Residential,700000,348.2587064676617,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0931,1610,1.5,3,2.0,1610,Tier2,1,8,2,Residential,690000,428.57142857142856,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0932,1540,3.0,2,2.25,1540,Tier2,1,9,2,Residential,640000,415.5844155844156,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0933,2460,2.0,4,2.5,2460,Tier2,1,8,2,Residential,611000,248.3739837398374,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0935,1420,1.5,2,2.0,1420,Tier2,1,7,2,Residential,592500,417.2535211267606,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0936,2030,1.0,3,2.25,2030,Tier2,1,7,2,Residential,588000,289.6551724137931,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0937,2500,2.0,4,2.5,2500,Tier2,1,9,2,Residential,575000,230.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0938,2030,1.0,3,2.25,2030,Tier2,1,8,2,Residential,572500,282.0197044334975,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0939,2110,2.0,4,2.25,2110,Tier2,1,8,2,Residential,565000,267.77251184834125,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0940,1660,1.5,4,1.0,1660,Tier2,1,7,2,Residential,560000,337.34939759036143,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0941,2320,2.0,3,3.5,2320,Tier2,1,9,2,Residential,530000,228.44827586206895,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0942,2420,1.0,4,1.75,2420,Tier2,1,8,2,Residential,525000,216.94214876033058,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0943,1890,1.0,3,1.75,1890,Tier2,1,7,2,Residential,524950,277.75132275132273,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0944,1680,2.0,3,2.5,1680,Tier2,1,8,2,Residential,518000,308.3333333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0945,1690,1.5,4,2.0,1690,Tier2,1,7,2,Residential,487250,288.31360946745565,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0946,1500,1.5,3,1.0,1500,Tier2,1,7,2,Residential,485000,323.3333333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0947,1260,3.0,2,2.25,1260,Tier2,1,8,2,Residential,485000,384.92063492063494,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0948,2200,2.0,3,1.75,2200,Tier2,1,7,2,Residential,485000,220.45454545454547,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0949,1450,2.0,3,2.25,1450,Tier2,1,7,2,Residential,482500,332.7586206896552,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0951,1350,3.0,3,2.5,1350,Tier2,1,8,2,Residential,477000,353.3333333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0952,1490,1.0,2,1.0,1490,Tier2,1,7,2,Residential,475000,318.79194630872485,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0954,1630,1.0,3,1.75,1630,Tier2,1,8,2,Residential,464000,284.66257668711654,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0955,1710,1.5,3,1.5,1710,Tier2,1,8,2,Residential,462000,270.17543859649123,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0956,1250,1.0,5,1.75,1250,Tier2,1,7,2,Residential,462000,369.6,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0957,1060,1.0,2,1.0,1060,Tier2,1,7,2,Residential,461000,434.9056603773585,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0958,2190,1.0,5,2.75,2190,Tier2,1,7,2,Residential,446000,203.65296803652967,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0959,1800,1.0,3,1.75,1800,Tier2,1,8,2,Residential,442500,245.83333333333334,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0960,1010,1.5,2,1.5,1010,Tier2,1,5,2,Residential,440000,435.64356435643566,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0962,1920,2.0,3,2.5,1920,Tier2,1,8,2,Residential,429000,223.4375,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0963,770,1.0,2,1.0,770,Tier2,1,5,2,Residential,413500,537.012987012987,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0966,1690,2.0,3,2.5,1690,Tier2,1,8,2,Residential,386591,228.75207100591717,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0967,1670,2.0,3,2.5,1670,Tier2,1,7,2,Residential,373000,223.35329341317365,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0968,1660,1.0,2,1.5,1660,Tier2,1,6,2,Residential,368000,221.6867469879518,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0969,700,1.0,2,1.0,700,Tier2,1,7,2,Residential,367000,524.2857142857143,0.0,0.0,0.0,Unknown
